Date;Year;Quarter;Month;Index;Appr. ;Seq. no.;Haul;Validity (haul);Station name;Subsample;Processing;Grade;Sex;Subdivision;Rect.;ICES;Lat.;Lon.;Depth;Duration;Dist.;Doorspread;Opening;Headropedepth;Swept area (km²)/h;Kg/hour;Tot No./hour;Lengthcl;Mean weight;No./hour
1996-03-01;1996;1;3;SEPI.1996.71;Final;71;71;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.299;1604.099;50;30;1.81;;3.4;;;7.46;1023.1;120;;42.6
1996-03-01;1996;1;3;SEPI.1996.71;Final;71;71;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.299;1604.099;50;30;1.81;;3.4;;;7.46;1023.1;130;;85.3
1996-03-01;1996;1;3;SEPI.1996.71;Final;71;71;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.299;1604.099;50;30;1.81;;3.4;;;7.46;1023.1;135;;21.3
1996-03-01;1996;1;3;SEPI.1996.71;Final;71;71;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.299;1604.099;50;30;1.81;;3.4;;;7.46;1023.1;140;;63.9
1996-03-01;1996;1;3;SEPI.1996.71;Final;71;71;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.299;1604.099;50;30;1.81;;3.4;;;7.46;1023.1;145;;42.6
1996-03-01;1996;1;3;SEPI.1996.71;Final;71;71;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.299;1604.099;50;30;1.81;;3.4;;;7.46;1023.1;155;;21.3
1996-03-04;1996;1;3;SEPI.1996.72;Final;72;72;V;10'S HOLGERS STEN;0;0;9;;25;4061;40G6;5531.5;1619.599;75;30;1.83;173.8;3.2;;1.178;10.78;1282.8;80;;32.3
1996-03-04;1996;1;3;SEPI.1996.72;Final;72;72;V;10'S HOLGERS STEN;0;0;9;;25;4061;40G6;5531.5;1619.599;75;30;1.83;173.8;3.2;;1.178;10.78;1282.8;85;;75.5
1996-03-04;1996;1;3;SEPI.1996.72;Final;72;72;V;10'S HOLGERS STEN;0;0;9;;25;4061;40G6;5531.5;1619.599;75;30;1.83;173.8;3.2;;1.178;10.78;1282.8;90;;204.8
1996-03-04;1996;1;3;SEPI.1996.72;Final;72;72;V;10'S HOLGERS STEN;0;0;9;;25;4061;40G6;5531.5;1619.599;75;30;1.83;173.8;3.2;;1.178;10.78;1282.8;95;;183.3
1996-03-04;1996;1;3;SEPI.1996.72;Final;72;72;V;10'S HOLGERS STEN;0;0;9;;25;4061;40G6;5531.5;1619.599;75;30;1.83;173.8;3.2;;1.178;10.78;1282.8;100;;53.9
1996-03-04;1996;1;3;SEPI.1996.72;Final;72;72;V;10'S HOLGERS STEN;0;0;9;;25;4061;40G6;5531.5;1619.599;75;30;1.83;173.8;3.2;;1.178;10.78;1282.8;105;;53.9
1996-03-04;1996;1;3;SEPI.1996.72;Final;72;72;V;10'S HOLGERS STEN;0;0;9;;25;4061;40G6;5531.5;1619.599;75;30;1.83;173.8;3.2;;1.178;10.78;1282.8;110;;21.6
1996-03-04;1996;1;3;SEPI.1996.72;Final;72;72;V;10'S HOLGERS STEN;0;0;9;;25;4061;40G6;5531.5;1619.599;75;30;1.83;173.8;3.2;;1.178;10.78;1282.8;115;;64.7
1996-03-04;1996;1;3;SEPI.1996.72;Final;72;72;V;10'S HOLGERS STEN;0;0;9;;25;4061;40G6;5531.5;1619.599;75;30;1.83;173.8;3.2;;1.178;10.78;1282.8;120;;204.8
1996-03-04;1996;1;3;SEPI.1996.72;Final;72;72;V;10'S HOLGERS STEN;0;0;9;;25;4061;40G6;5531.5;1619.599;75;30;1.83;173.8;3.2;;1.178;10.78;1282.8;125;;204.8
1996-03-04;1996;1;3;SEPI.1996.72;Final;72;72;V;10'S HOLGERS STEN;0;0;9;;25;4061;40G6;5531.5;1619.599;75;30;1.83;173.8;3.2;;1.178;10.78;1282.8;130;;118.6
1996-03-04;1996;1;3;SEPI.1996.72;Final;72;72;V;10'S HOLGERS STEN;0;0;9;;25;4061;40G6;5531.5;1619.599;75;30;1.83;173.8;3.2;;1.178;10.78;1282.8;135;;32.3
1996-03-04;1996;1;3;SEPI.1996.72;Final;72;72;V;10'S HOLGERS STEN;0;0;9;;25;4061;40G6;5531.5;1619.599;75;30;1.83;173.8;3.2;;1.178;10.78;1282.8;140;;21.6
1996-03-04;1996;1;3;SEPI.1996.72;Final;72;72;V;10'S HOLGERS STEN;0;0;9;;25;4061;40G6;5531.5;1619.599;75;30;1.83;173.8;3.2;;1.178;10.78;1282.8;150;;10.8
1996-03-04;1996;1;3;SEPI.1996.73;Final;73;73;V;4'SW HOLGERS STEN;0;0;9;;25;4061;40G6;5534.1;1626.599;70;30;1.84;177.2;2.8;;1.208;6.96;684;85;;30
1996-03-04;1996;1;3;SEPI.1996.73;Final;73;73;V;4'SW HOLGERS STEN;0;0;9;;25;4061;40G6;5534.1;1626.599;70;30;1.84;177.2;2.8;;1.208;6.96;684;90;;66
1996-03-04;1996;1;3;SEPI.1996.73;Final;73;73;V;4'SW HOLGERS STEN;0;0;9;;25;4061;40G6;5534.1;1626.599;70;30;1.84;177.2;2.8;;1.208;6.96;684;95;;54
1996-03-04;1996;1;3;SEPI.1996.73;Final;73;73;V;4'SW HOLGERS STEN;0;0;9;;25;4061;40G6;5534.1;1626.599;70;30;1.84;177.2;2.8;;1.208;6.96;684;105;;6
1996-03-04;1996;1;3;SEPI.1996.73;Final;73;73;V;4'SW HOLGERS STEN;0;0;9;;25;4061;40G6;5534.1;1626.599;70;30;1.84;177.2;2.8;;1.208;6.96;684;110;;12
1996-03-04;1996;1;3;SEPI.1996.73;Final;73;73;V;4'SW HOLGERS STEN;0;0;9;;25;4061;40G6;5534.1;1626.599;70;30;1.84;177.2;2.8;;1.208;6.96;684;115;;78
1996-03-04;1996;1;3;SEPI.1996.73;Final;73;73;V;4'SW HOLGERS STEN;0;0;9;;25;4061;40G6;5534.1;1626.599;70;30;1.84;177.2;2.8;;1.208;6.96;684;120;;156
1996-03-04;1996;1;3;SEPI.1996.73;Final;73;73;V;4'SW HOLGERS STEN;0;0;9;;25;4061;40G6;5534.1;1626.599;70;30;1.84;177.2;2.8;;1.208;6.96;684;125;;126
1996-03-04;1996;1;3;SEPI.1996.73;Final;73;73;V;4'SW HOLGERS STEN;0;0;9;;25;4061;40G6;5534.1;1626.599;70;30;1.84;177.2;2.8;;1.208;6.96;684;130;;66
1996-03-04;1996;1;3;SEPI.1996.73;Final;73;73;V;4'SW HOLGERS STEN;0;0;9;;25;4061;40G6;5534.1;1626.599;70;30;1.84;177.2;2.8;;1.208;6.96;684;135;;42
1996-03-04;1996;1;3;SEPI.1996.73;Final;73;73;V;4'SW HOLGERS STEN;0;0;9;;25;4061;40G6;5534.1;1626.599;70;30;1.84;177.2;2.8;;1.208;6.96;684;140;;24
1996-03-04;1996;1;3;SEPI.1996.73;Final;73;73;V;4'SW HOLGERS STEN;0;0;9;;25;4061;40G6;5534.1;1626.599;70;30;1.84;177.2;2.8;;1.208;6.96;684;145;;12
1996-03-04;1996;1;3;SEPI.1996.73;Final;73;73;V;4'SW HOLGERS STEN;0;0;9;;25;4061;40G6;5534.1;1626.599;70;30;1.84;177.2;2.8;;1.208;6.96;684;150;;12
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;70;;163.6
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;80;;1636.2
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;85;;981.7
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;90;;2945.2
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;95;;2127.1
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;100;;981.7
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;105;;981.7
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;110;;1145.4
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;115;;2454.4
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;120;;3763.4
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;125;;3763.4
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;130;;3272.5
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;135;;1472.6
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;140;;654.5
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;145;;327.2
1996-03-04;1996;1;3;SEPI.1996.74;Final;74;74;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.2;1628;65;30;1.72;162.2;3.3;;1.033;243.8;26998;150;;327.2
1996-03-04;1996;1;3;SEPI.1996.75;Final;75;75;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5556.1;1703.199;47;30;1.88;139.6;3.2;;0.972;154.6;13494.7;80;;262
1996-03-04;1996;1;3;SEPI.1996.75;Final;75;75;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5556.1;1703.199;47;30;1.88;139.6;3.2;;0.972;154.6;13494.7;90;;262
1996-03-04;1996;1;3;SEPI.1996.75;Final;75;75;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5556.1;1703.199;47;30;1.88;139.6;3.2;;0.972;154.6;13494.7;95;;262
1996-03-04;1996;1;3;SEPI.1996.75;Final;75;75;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5556.1;1703.199;47;30;1.88;139.6;3.2;;0.972;154.6;13494.7;100;;393.1
1996-03-04;1996;1;3;SEPI.1996.75;Final;75;75;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5556.1;1703.199;47;30;1.88;139.6;3.2;;0.972;154.6;13494.7;105;;917.1
1996-03-04;1996;1;3;SEPI.1996.75;Final;75;75;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5556.1;1703.199;47;30;1.88;139.6;3.2;;0.972;154.6;13494.7;110;;1834.2
1996-03-04;1996;1;3;SEPI.1996.75;Final;75;75;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5556.1;1703.199;47;30;1.88;139.6;3.2;;0.972;154.6;13494.7;115;;1048.1
1996-03-04;1996;1;3;SEPI.1996.75;Final;75;75;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5556.1;1703.199;47;30;1.88;139.6;3.2;;0.972;154.6;13494.7;120;;524.1
1996-03-04;1996;1;3;SEPI.1996.75;Final;75;75;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5556.1;1703.199;47;30;1.88;139.6;3.2;;0.972;154.6;13494.7;125;;1048.1
1996-03-04;1996;1;3;SEPI.1996.75;Final;75;75;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5556.1;1703.199;47;30;1.88;139.6;3.2;;0.972;154.6;13494.7;130;;2227.3
1996-03-04;1996;1;3;SEPI.1996.75;Final;75;75;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5556.1;1703.199;47;30;1.88;139.6;3.2;;0.972;154.6;13494.7;135;;786.1
1996-03-04;1996;1;3;SEPI.1996.75;Final;75;75;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5556.1;1703.199;47;30;1.88;139.6;3.2;;0.972;154.6;13494.7;140;;1310.2
1996-03-04;1996;1;3;SEPI.1996.75;Final;75;75;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5556.1;1703.199;47;30;1.88;139.6;3.2;;0.972;154.6;13494.7;145;;1572.2
1996-03-04;1996;1;3;SEPI.1996.75;Final;75;75;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5556.1;1703.199;47;30;1.88;139.6;3.2;;0.972;154.6;13494.7;150;;786.1
1996-03-04;1996;1;3;SEPI.1996.75;Final;75;75;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5556.1;1703.199;47;30;1.88;139.6;3.2;;0.972;154.6;13494.7;155;;262
1996-03-05;1996;1;3;SEPI.1996.76;Final;76;76;V;RYSSHÅLAN;0;0;9;;26;4063;40G8;5532.799;1824.9;91;30;1.68;182.3;3.3;;1.134;50.4;5964;75;;252
1996-03-05;1996;1;3;SEPI.1996.76;Final;76;76;V;RYSSHÅLAN;0;0;9;;26;4063;40G8;5532.799;1824.9;91;30;1.68;182.3;3.3;;1.134;50.4;5964;80;;336
1996-03-05;1996;1;3;SEPI.1996.76;Final;76;76;V;RYSSHÅLAN;0;0;9;;26;4063;40G8;5532.799;1824.9;91;30;1.68;182.3;3.3;;1.134;50.4;5964;85;;504
1996-03-05;1996;1;3;SEPI.1996.76;Final;76;76;V;RYSSHÅLAN;0;0;9;;26;4063;40G8;5532.799;1824.9;91;30;1.68;182.3;3.3;;1.134;50.4;5964;90;;126
1996-03-05;1996;1;3;SEPI.1996.76;Final;76;76;V;RYSSHÅLAN;0;0;9;;26;4063;40G8;5532.799;1824.9;91;30;1.68;182.3;3.3;;1.134;50.4;5964;95;;42
1996-03-05;1996;1;3;SEPI.1996.76;Final;76;76;V;RYSSHÅLAN;0;0;9;;26;4063;40G8;5532.799;1824.9;91;30;1.68;182.3;3.3;;1.134;50.4;5964;100;;252
1996-03-05;1996;1;3;SEPI.1996.76;Final;76;76;V;RYSSHÅLAN;0;0;9;;26;4063;40G8;5532.799;1824.9;91;30;1.68;182.3;3.3;;1.134;50.4;5964;105;;588
1996-03-05;1996;1;3;SEPI.1996.76;Final;76;76;V;RYSSHÅLAN;0;0;9;;26;4063;40G8;5532.799;1824.9;91;30;1.68;182.3;3.3;;1.134;50.4;5964;110;;672
1996-03-05;1996;1;3;SEPI.1996.76;Final;76;76;V;RYSSHÅLAN;0;0;9;;26;4063;40G8;5532.799;1824.9;91;30;1.68;182.3;3.3;;1.134;50.4;5964;115;;294
1996-03-05;1996;1;3;SEPI.1996.76;Final;76;76;V;RYSSHÅLAN;0;0;9;;26;4063;40G8;5532.799;1824.9;91;30;1.68;182.3;3.3;;1.134;50.4;5964;120;;714
1996-03-05;1996;1;3;SEPI.1996.76;Final;76;76;V;RYSSHÅLAN;0;0;9;;26;4063;40G8;5532.799;1824.9;91;30;1.68;182.3;3.3;;1.134;50.4;5964;125;;840
1996-03-05;1996;1;3;SEPI.1996.76;Final;76;76;V;RYSSHÅLAN;0;0;9;;26;4063;40G8;5532.799;1824.9;91;30;1.68;182.3;3.3;;1.134;50.4;5964;130;;756
1996-03-05;1996;1;3;SEPI.1996.76;Final;76;76;V;RYSSHÅLAN;0;0;9;;26;4063;40G8;5532.799;1824.9;91;30;1.68;182.3;3.3;;1.134;50.4;5964;135;;252
1996-03-05;1996;1;3;SEPI.1996.76;Final;76;76;V;RYSSHÅLAN;0;0;9;;26;4063;40G8;5532.799;1824.9;91;30;1.68;182.3;3.3;;1.134;50.4;5964;140;;210
1996-03-05;1996;1;3;SEPI.1996.76;Final;76;76;V;RYSSHÅLAN;0;0;9;;26;4063;40G8;5532.799;1824.9;91;30;1.68;182.3;3.3;;1.134;50.4;5964;145;;126
1996-03-05;1996;1;3;SEPI.1996.77;Final;77;77;V;5'NNW HANS-OLOF-VRAKET;0;0;9;;26;4064;40G9;5547.76;1900.87;90;30;1.8;192;3.3;;1.28;0.84;146;75;;18
1996-03-05;1996;1;3;SEPI.1996.77;Final;77;77;V;5'NNW HANS-OLOF-VRAKET;0;0;9;;26;4064;40G9;5547.76;1900.87;90;30;1.8;192;3.3;;1.28;0.84;146;80;;36
1996-03-05;1996;1;3;SEPI.1996.77;Final;77;77;V;5'NNW HANS-OLOF-VRAKET;0;0;9;;26;4064;40G9;5547.76;1900.87;90;30;1.8;192;3.3;;1.28;0.84;146;85;;12
1996-03-05;1996;1;3;SEPI.1996.77;Final;77;77;V;5'NNW HANS-OLOF-VRAKET;0;0;9;;26;4064;40G9;5547.76;1900.87;90;30;1.8;192;3.3;;1.28;0.84;146;90;;6
1996-03-05;1996;1;3;SEPI.1996.77;Final;77;77;V;5'NNW HANS-OLOF-VRAKET;0;0;9;;26;4064;40G9;5547.76;1900.87;90;30;1.8;192;3.3;;1.28;0.84;146;95;;2
1996-03-05;1996;1;3;SEPI.1996.77;Final;77;77;V;5'NNW HANS-OLOF-VRAKET;0;0;9;;26;4064;40G9;5547.76;1900.87;90;30;1.8;192;3.3;;1.28;0.84;146;100;;14
1996-03-05;1996;1;3;SEPI.1996.77;Final;77;77;V;5'NNW HANS-OLOF-VRAKET;0;0;9;;26;4064;40G9;5547.76;1900.87;90;30;1.8;192;3.3;;1.28;0.84;146;105;;22
1996-03-05;1996;1;3;SEPI.1996.77;Final;77;77;V;5'NNW HANS-OLOF-VRAKET;0;0;9;;26;4064;40G9;5547.76;1900.87;90;30;1.8;192;3.3;;1.28;0.84;146;110;;12
1996-03-05;1996;1;3;SEPI.1996.77;Final;77;77;V;5'NNW HANS-OLOF-VRAKET;0;0;9;;26;4064;40G9;5547.76;1900.87;90;30;1.8;192;3.3;;1.28;0.84;146;115;;4
1996-03-05;1996;1;3;SEPI.1996.77;Final;77;77;V;5'NNW HANS-OLOF-VRAKET;0;0;9;;26;4064;40G9;5547.76;1900.87;90;30;1.8;192;3.3;;1.28;0.84;146;120;;4
1996-03-05;1996;1;3;SEPI.1996.77;Final;77;77;V;5'NNW HANS-OLOF-VRAKET;0;0;9;;26;4064;40G9;5547.76;1900.87;90;30;1.8;192;3.3;;1.28;0.84;146;125;;4
1996-03-05;1996;1;3;SEPI.1996.77;Final;77;77;V;5'NNW HANS-OLOF-VRAKET;0;0;9;;26;4064;40G9;5547.76;1900.87;90;30;1.8;192;3.3;;1.28;0.84;146;130;;4
1996-03-05;1996;1;3;SEPI.1996.77;Final;77;77;V;5'NNW HANS-OLOF-VRAKET;0;0;9;;26;4064;40G9;5547.76;1900.87;90;30;1.8;192;3.3;;1.28;0.84;146;135;;2
1996-03-05;1996;1;3;SEPI.1996.77;Final;77;77;V;5'NNW HANS-OLOF-VRAKET;0;0;9;;26;4064;40G9;5547.76;1900.87;90;30;1.8;192;3.3;;1.28;0.84;146;140;;2
1996-03-05;1996;1;3;SEPI.1996.77;Final;77;77;V;5'NNW HANS-OLOF-VRAKET;0;0;9;;26;4064;40G9;5547.76;1900.87;90;30;1.8;192;3.3;;1.28;0.84;146;145;;4
1996-03-05;1996;1;3;SEPI.1996.78;Final;78;78;V;5'SE BANANBANK;0;0;9;;26;4163;41G8;5601.5;1854.9;125;30;1.73;184.3;3.6;;1.181;1.6;210;70;;4
1996-03-05;1996;1;3;SEPI.1996.78;Final;78;78;V;5'SE BANANBANK;0;0;9;;26;4163;41G8;5601.5;1854.9;125;30;1.73;184.3;3.6;;1.181;1.6;210;75;;8
1996-03-05;1996;1;3;SEPI.1996.78;Final;78;78;V;5'SE BANANBANK;0;0;9;;26;4163;41G8;5601.5;1854.9;125;30;1.73;184.3;3.6;;1.181;1.6;210;80;;6
1996-03-05;1996;1;3;SEPI.1996.78;Final;78;78;V;5'SE BANANBANK;0;0;9;;26;4163;41G8;5601.5;1854.9;125;30;1.73;184.3;3.6;;1.181;1.6;210;85;;4
1996-03-05;1996;1;3;SEPI.1996.78;Final;78;78;V;5'SE BANANBANK;0;0;9;;26;4163;41G8;5601.5;1854.9;125;30;1.73;184.3;3.6;;1.181;1.6;210;90;;2
1996-03-05;1996;1;3;SEPI.1996.78;Final;78;78;V;5'SE BANANBANK;0;0;9;;26;4163;41G8;5601.5;1854.9;125;30;1.73;184.3;3.6;;1.181;1.6;210;95;;2
1996-03-05;1996;1;3;SEPI.1996.78;Final;78;78;V;5'SE BANANBANK;0;0;9;;26;4163;41G8;5601.5;1854.9;125;30;1.73;184.3;3.6;;1.181;1.6;210;100;;38
1996-03-05;1996;1;3;SEPI.1996.78;Final;78;78;V;5'SE BANANBANK;0;0;9;;26;4163;41G8;5601.5;1854.9;125;30;1.73;184.3;3.6;;1.181;1.6;210;105;;50
1996-03-05;1996;1;3;SEPI.1996.78;Final;78;78;V;5'SE BANANBANK;0;0;9;;26;4163;41G8;5601.5;1854.9;125;30;1.73;184.3;3.6;;1.181;1.6;210;110;;32
1996-03-05;1996;1;3;SEPI.1996.78;Final;78;78;V;5'SE BANANBANK;0;0;9;;26;4163;41G8;5601.5;1854.9;125;30;1.73;184.3;3.6;;1.181;1.6;210;115;;16
1996-03-05;1996;1;3;SEPI.1996.78;Final;78;78;V;5'SE BANANBANK;0;0;9;;26;4163;41G8;5601.5;1854.9;125;30;1.73;184.3;3.6;;1.181;1.6;210;120;;18
1996-03-05;1996;1;3;SEPI.1996.78;Final;78;78;V;5'SE BANANBANK;0;0;9;;26;4163;41G8;5601.5;1854.9;125;30;1.73;184.3;3.6;;1.181;1.6;210;125;;14
1996-03-05;1996;1;3;SEPI.1996.78;Final;78;78;V;5'SE BANANBANK;0;0;9;;26;4163;41G8;5601.5;1854.9;125;30;1.73;184.3;3.6;;1.181;1.6;210;130;;6
1996-03-05;1996;1;3;SEPI.1996.78;Final;78;78;V;5'SE BANANBANK;0;0;9;;26;4163;41G8;5601.5;1854.9;125;30;1.73;184.3;3.6;;1.181;1.6;210;135;;8
1996-03-05;1996;1;3;SEPI.1996.78;Final;78;78;V;5'SE BANANBANK;0;0;9;;26;4163;41G8;5601.5;1854.9;125;30;1.73;184.3;3.6;;1.181;1.6;210;150;;2
1996-03-05;1996;1;3;SEPI.1996.79;Final;79;79;V;S HOBURG BANK;0;0;9;;26;4163;41G8;5613.2;1825.599;74;30;1.94;157.9;3;;1.135;2.6;240;80;;2
1996-03-05;1996;1;3;SEPI.1996.79;Final;79;79;V;S HOBURG BANK;0;0;9;;26;4163;41G8;5613.2;1825.599;74;30;1.94;157.9;3;;1.135;2.6;240;100;;24
1996-03-05;1996;1;3;SEPI.1996.79;Final;79;79;V;S HOBURG BANK;0;0;9;;26;4163;41G8;5613.2;1825.599;74;30;1.94;157.9;3;;1.135;2.6;240;105;;22
1996-03-05;1996;1;3;SEPI.1996.79;Final;79;79;V;S HOBURG BANK;0;0;9;;26;4163;41G8;5613.2;1825.599;74;30;1.94;157.9;3;;1.135;2.6;240;110;;20
1996-03-05;1996;1;3;SEPI.1996.79;Final;79;79;V;S HOBURG BANK;0;0;9;;26;4163;41G8;5613.2;1825.599;74;30;1.94;157.9;3;;1.135;2.6;240;115;;14
1996-03-05;1996;1;3;SEPI.1996.79;Final;79;79;V;S HOBURG BANK;0;0;9;;26;4163;41G8;5613.2;1825.599;74;30;1.94;157.9;3;;1.135;2.6;240;120;;22
1996-03-05;1996;1;3;SEPI.1996.79;Final;79;79;V;S HOBURG BANK;0;0;9;;26;4163;41G8;5613.2;1825.599;74;30;1.94;157.9;3;;1.135;2.6;240;125;;36
1996-03-05;1996;1;3;SEPI.1996.79;Final;79;79;V;S HOBURG BANK;0;0;9;;26;4163;41G8;5613.2;1825.599;74;30;1.94;157.9;3;;1.135;2.6;240;130;;36
1996-03-05;1996;1;3;SEPI.1996.79;Final;79;79;V;S HOBURG BANK;0;0;9;;26;4163;41G8;5613.2;1825.599;74;30;1.94;157.9;3;;1.135;2.6;240;135;;40
1996-03-05;1996;1;3;SEPI.1996.79;Final;79;79;V;S HOBURG BANK;0;0;9;;26;4163;41G8;5613.2;1825.599;74;30;1.94;157.9;3;;1.135;2.6;240;140;;20
1996-03-05;1996;1;3;SEPI.1996.79;Final;79;79;V;S HOBURG BANK;0;0;9;;26;4163;41G8;5613.2;1825.599;74;30;1.94;157.9;3;;1.135;2.6;240;145;;2
1996-03-05;1996;1;3;SEPI.1996.79;Final;79;79;V;S HOBURG BANK;0;0;9;;26;4163;41G8;5613.2;1825.599;74;30;1.94;157.9;3;;1.135;2.6;240;150;;2
1996-03-06;1996;1;3;SEPI.1996.80;Final;80;80;V;13'SW VENTSPILS;0;0;9;;28;4366;43H1;5718.299;2101.3;64;30;1.98;156.5;3.2;;1.148;196.4;23731.7;70;;1636.7
1996-03-06;1996;1;3;SEPI.1996.80;Final;80;80;V;13'SW VENTSPILS;0;0;9;;28;4366;43H1;5718.299;2101.3;64;30;1.98;156.5;3.2;;1.148;196.4;23731.7;75;;818.3
1996-03-06;1996;1;3;SEPI.1996.80;Final;80;80;V;13'SW VENTSPILS;0;0;9;;28;4366;43H1;5718.299;2101.3;64;30;1.98;156.5;3.2;;1.148;196.4;23731.7;80;;1309.3
1996-03-06;1996;1;3;SEPI.1996.80;Final;80;80;V;13'SW VENTSPILS;0;0;9;;28;4366;43H1;5718.299;2101.3;64;30;1.98;156.5;3.2;;1.148;196.4;23731.7;85;;491
1996-03-06;1996;1;3;SEPI.1996.80;Final;80;80;V;13'SW VENTSPILS;0;0;9;;28;4366;43H1;5718.299;2101.3;64;30;1.98;156.5;3.2;;1.148;196.4;23731.7;90;;163.7
1996-03-06;1996;1;3;SEPI.1996.80;Final;80;80;V;13'SW VENTSPILS;0;0;9;;28;4366;43H1;5718.299;2101.3;64;30;1.98;156.5;3.2;;1.148;196.4;23731.7;95;;327.3
1996-03-06;1996;1;3;SEPI.1996.80;Final;80;80;V;13'SW VENTSPILS;0;0;9;;28;4366;43H1;5718.299;2101.3;64;30;1.98;156.5;3.2;;1.148;196.4;23731.7;100;;1636.7
1996-03-06;1996;1;3;SEPI.1996.80;Final;80;80;V;13'SW VENTSPILS;0;0;9;;28;4366;43H1;5718.299;2101.3;64;30;1.98;156.5;3.2;;1.148;196.4;23731.7;105;;1473
1996-03-06;1996;1;3;SEPI.1996.80;Final;80;80;V;13'SW VENTSPILS;0;0;9;;28;4366;43H1;5718.299;2101.3;64;30;1.98;156.5;3.2;;1.148;196.4;23731.7;110;;1636.7
1996-03-06;1996;1;3;SEPI.1996.80;Final;80;80;V;13'SW VENTSPILS;0;0;9;;28;4366;43H1;5718.299;2101.3;64;30;1.98;156.5;3.2;;1.148;196.4;23731.7;115;;2291.3
