Species;Date;Year;Quarter;Month;Index;Appr. status;Seqno;Haul;Validity;Station name;Subsam;Processing;Size;Sex;Subdiv;Rect;ICES;Lat;Long;Bottom depth (m);Duration (min);Dist. (Nm);Doorspread (m);Opening (m);Headropedepth (m);Swept area (km2);Kg/hour;Tot. no./hour;Lengthcl. (mm);No./hour;Length measure type;DNA sampleID;NumberToSample;SMHI serial no
dab;1993-08-09;1993;3;8;SEPI.1993.143;Locked;242;143;V;4,5'NW BYXELKROK;;;;;27;4361;43G6;5722,93;1653,609;43;60;3,6;;;;;;;;;;;;325
dab;1993-08-09;1993;3;8;SEPI.1993.144;Locked;243;144;V;MELLANHALET (N.ÖLANDS NORRA GR.);;;;;27;4362;43G7;5728,339;1705,109;65;60;3,4;;;;;;;;;;;;326
dab;1993-08-09;1993;3;8;SEPI.1993.145;Locked;244;145;V;5'SE KNOLLS GRUND;;;;;27;4362;43G7;5729;1734,099;79;60;3,5;;;;;;;;;;;;327
dab;1993-08-10;1993;3;8;SEPI.1993.146;Locked;245;146;V;8,5'NW HOBURG;;;;;27;4362;43G7;5703,399;1754,8;77;60;3,1;;;;;;;;;;;;328
dab;1993-08-10;1993;3;8;SEPI.1993.147;Locked;246;147;V;4'NW KARLSÖ;;;;;27;4362;43G7;5720,299;1753;111;60;3,4;;;;;;;;;;;;329
dab;1993-08-10;1993;3;8;SEPI.1993.148;Locked;247;148;V;10'NW VISBY;;;;;27;4463;44G8;5745,479;1806,949;106;60;2,9;;;;;;;;;;;;
dab;1993-08-10;1993;3;8;SEPI.1993.149;Locked;248;149;V;6'N VISBY;;;;;27;4463;44G8;5745,56;1818,949;110;60;3,4;;;;;;;;;;;;330
dab;1993-08-11;1993;3;8;SEPI.1993.150;Locked;249;150;I;;;;;;282;4464;44G9;;;78;;;;;;;;;;;;;;
dab;1993-08-11;1993;3;8;SEPI.1993.151;Locked;250;151;V;8.5'SE FÅRÖ;;;;;282;4464;44G9;5750,72;1931,55;78;60;3,4;;;;;;;;;;;;333
dab;1993-08-11;1993;3;8;SEPI.1993.152;Locked;251;152;V;7'SE FÅRÖ;;;;;282;4464;44G9;5751,299;1927,9;67;60;3,3;;;;;;;;;;;;
dab;1993-08-11;1993;3;8;SEPI.1993.153;Locked;252;153;V;3.5'SE FÄRÖ;;;;;282;4464;44G9;5754,99;1927,41;47;60;3,2;;;;;;;;;;;;
dab;1993-08-11;1993;3;8;SEPI.1993.154;Locked;253;154;V;8'E FÅRÖ;;;;;282;4464;44G9;5758,779;1936,41;105;60;3,3;;;;;;;;;;;;
dab;1993-08-12;1993;3;8;SEPI.1993.155;Locked;254;155;V;10'SE ÖSTERGARN;;;;;282;4364;43G9;5723,799;1912,8;87;60;3,1;;;;;;;;;;;;
dab;1993-08-12;1993;3;8;SEPI.1993.156;Locked;255;156;V;4'SE NÄR;;;;;282;4363;43G8;5710,5;1851,099;44;60;3;;;;;;;;;;;;
dab;1993-08-12;1993;3;8;SEPI.1993.157;Locked;256;157;V;10'SE NÄR;;;;;282;4363;43G8;5704,779;1850,369;65;60;3,2;;;;;;;;;;;;
dab;1993-08-12;1993;3;8;SEPI.1993.158;Locked;257;158;I;12'SE NÄR;;;;;282;4363;43G8;;;85;;;;;;;;;;;;;;
dab;1993-08-12;1993;3;8;SEPI.1993.159;Locked;258;159;V;12'SE NÄR;;;;;282;4363;43G8;5704,049;1852,79;85;60;3,7;;;;;;;;;;;;336
dab;1993-08-13;1993;3;8;SEPI.1993.160;Locked;259;160;V;43'SSE HOBURG;;;;;26;4163;41G8;5615,009;1828,329;70;60;3,1;;;;;;;;;;;;
dab;1993-08-13;1993;3;8;SEPI.1993.161;Locked;260;161;V;N MIDSJÖBANKEN;;;;;25;4162;41G7;5605,729;1747,65;67;30;1,6;;;;;;;;;;;;
dab;1993-08-13;1993;3;8;SEPI.1993.162;Locked;261;162;V;S MIDSJÖBANKEN;;;;;25;4062;40G7;5550,99;1741,969;60;30;1,6;;;;;;;;;;;;
dab;1993-08-16;1993;3;8;SEPI.1993.163;Locked;262;163;V;Y 15 (N RUGEN);0;0;9;;24;3858;38G3;5455,7;1319,8;47;30;1,5;75;;;0,4170;2,72;24;190;4;Total length TL;;;340
dab;1993-08-16;1993;3;8;SEPI.1993.163;Locked;262;163;V;Y 15 (N RUGEN);0;0;9;;24;3858;38G3;5455,7;1319,8;47;30;1,5;75;;;0,4170;2,72;24;200;4;Total length TL;;;340
dab;1993-08-16;1993;3;8;SEPI.1993.163;Locked;262;163;V;Y 15 (N RUGEN);0;0;9;;24;3858;38G3;5455,7;1319,8;47;30;1,5;75;;;0,4170;2,72;24;210;8;Total length TL;;;340
dab;1993-08-16;1993;3;8;SEPI.1993.163;Locked;262;163;V;Y 15 (N RUGEN);0;0;9;;24;3858;38G3;5455,7;1319,8;47;30;1,5;75;;;0,4170;2,72;24;220;2;Total length TL;;;340
dab;1993-08-16;1993;3;8;SEPI.1993.163;Locked;262;163;V;Y 15 (N RUGEN);0;0;9;;24;3858;38G3;5455,7;1319,8;47;30;1,5;75;;;0,4170;2,72;24;230;2;Total length TL;;;340
dab;1993-08-16;1993;3;8;SEPI.1993.163;Locked;262;163;V;Y 15 (N RUGEN);0;0;9;;24;3858;38G3;5455,7;1319,8;47;30;1,5;75;;;0,4170;2,72;24;240;4;Total length TL;;;340
dab;1993-08-16;1993;3;8;SEPI.1993.164;Locked;263;164;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5511,54;1314,31;41;30;1,6;75;;;0,4440;30,8;210,7;190;32,4;Total length TL;;;
dab;1993-08-16;1993;3;8;SEPI.1993.164;Locked;263;164;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5511,54;1314,31;41;30;1,6;75;;;0,4440;30,8;210,7;200;24,3;Total length TL;;;
dab;1993-08-16;1993;3;8;SEPI.1993.164;Locked;263;164;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5511,54;1314,31;41;30;1,6;75;;;0,4440;30,8;210,7;210;8,1;Total length TL;;;
dab;1993-08-16;1993;3;8;SEPI.1993.164;Locked;263;164;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5511,54;1314,31;41;30;1,6;75;;;0,4440;30,8;210,7;220;40,5;Total length TL;;;
dab;1993-08-16;1993;3;8;SEPI.1993.164;Locked;263;164;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5511,54;1314,31;41;30;1,6;75;;;0,4440;30,8;210,7;230;32,4;Total length TL;;;
dab;1993-08-16;1993;3;8;SEPI.1993.164;Locked;263;164;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5511,54;1314,31;41;30;1,6;75;;;0,4440;30,8;210,7;240;32,4;Total length TL;;;
dab;1993-08-16;1993;3;8;SEPI.1993.164;Locked;263;164;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5511,54;1314,31;41;30;1,6;75;;;0,4440;30,8;210,7;250;16,2;Total length TL;;;
dab;1993-08-16;1993;3;8;SEPI.1993.164;Locked;263;164;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5511,54;1314,31;41;30;1,6;75;;;0,4440;30,8;210,7;260;8,1;Total length TL;;;
dab;1993-08-16;1993;3;8;SEPI.1993.164;Locked;263;164;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5511,54;1314,31;41;30;1,6;75;;;0,4440;30,8;210,7;270;8,1;Total length TL;;;
dab;1993-08-16;1993;3;8;SEPI.1993.164;Locked;263;164;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5511,54;1314,31;41;30;1,6;75;;;0,4440;30,8;210,7;300;8,1;Total length TL;;;
dab;1993-08-16;1993;3;8;SEPI.1993.165;Locked;264;165;V;Y 17 (S YSTAD);0;0;9;;24;3958;39G3;5512,799;1335,67;43;30;1,5;85;;;0,4720;1,68;10;200;4;Total length TL;;;
dab;1993-08-16;1993;3;8;SEPI.1993.165;Locked;264;165;V;Y 17 (S YSTAD);0;0;9;;24;3958;39G3;5512,799;1335,67;43;30;1,5;85;;;0,4720;1,68;10;250;2;Total length TL;;;
dab;1993-08-16;1993;3;8;SEPI.1993.165;Locked;264;165;V;Y 17 (S YSTAD);0;0;9;;24;3958;39G3;5512,799;1335,67;43;30;1,5;85;;;0,4720;1,68;10;260;2;Total length TL;;;
dab;1993-08-16;1993;3;8;SEPI.1993.165;Locked;264;165;V;Y 17 (S YSTAD);0;0;9;;24;3958;39G3;5512,799;1335,67;43;30;1,5;85;;;0,4720;1,68;10;280;2;Total length TL;;;
dab;1993-08-16;1993;3;8;SEPI.1993.166;Locked;10166;166;V;Y 18 (W RÖNNE);0;0;9;;24;3958;39G3;5501,189;1354,229;47;30;1,6;70;;;0,4150;,78;6;210;2;Total length TL;;;341
dab;1993-08-16;1993;3;8;SEPI.1993.166;Locked;10166;166;V;Y 18 (W RÖNNE);0;0;9;;24;3958;39G3;5501,189;1354,229;47;30;1,6;70;;;0,4150;,78;6;220;4;Total length TL;;;341
dab;1993-08-17;1993;3;8;SEPI.1993.167;Locked;266;167;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527,439;1427,15;48;30;1,5;73,2;;;0,4070;4,5;28;200;2;Total length TL;;;342
dab;1993-08-17;1993;3;8;SEPI.1993.167;Locked;266;167;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527,439;1427,15;48;30;1,5;73,2;;;0,4070;4,5;28;210;4;Total length TL;;;342
dab;1993-08-17;1993;3;8;SEPI.1993.167;Locked;266;167;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527,439;1427,15;48;30;1,5;73,2;;;0,4070;4,5;28;220;2;Total length TL;;;342
dab;1993-08-17;1993;3;8;SEPI.1993.167;Locked;266;167;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527,439;1427,15;48;30;1,5;73,2;;;0,4070;4,5;28;230;4;Total length TL;;;342
dab;1993-08-17;1993;3;8;SEPI.1993.167;Locked;266;167;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527,439;1427,15;48;30;1,5;73,2;;;0,4070;4,5;28;240;8;Total length TL;;;342
dab;1993-08-17;1993;3;8;SEPI.1993.167;Locked;266;167;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527,439;1427,15;48;30;1,5;73,2;;;0,4070;4,5;28;250;6;Total length TL;;;342
dab;1993-08-17;1993;3;8;SEPI.1993.167;Locked;266;167;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527,439;1427,15;48;30;1,5;73,2;;;0,4070;4,5;28;260;2;Total length TL;;;342
dab;1993-08-17;1993;3;8;SEPI.1993.168;Locked;267;168;V;S 2 (SE SIMRISHAMN);0;0;9;;25;3959;39G4;5527,109;1439,9;69;30;1,6;83;;;0,4920;,14;2;190;2;Total length TL;;;342
dab;1993-08-17;1993;3;8;SEPI.1993.169;Locked;268;169;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,399;1425,459;44;30;1,6;76;;;0,4500;3,56;28;180;2;Total length TL;;;
dab;1993-08-17;1993;3;8;SEPI.1993.169;Locked;268;169;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,399;1425,459;44;30;1,6;76;;;0,4500;3,56;28;200;2;Total length TL;;;
dab;1993-08-17;1993;3;8;SEPI.1993.169;Locked;268;169;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,399;1425,459;44;30;1,6;76;;;0,4500;3,56;28;210;8;Total length TL;;;
dab;1993-08-17;1993;3;8;SEPI.1993.169;Locked;268;169;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,399;1425,459;44;30;1,6;76;;;0,4500;3,56;28;220;4;Total length TL;;;
dab;1993-08-17;1993;3;8;SEPI.1993.169;Locked;268;169;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,399;1425,459;44;30;1,6;76;;;0,4500;3,56;28;230;2;Total length TL;;;
dab;1993-08-17;1993;3;8;SEPI.1993.169;Locked;268;169;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,399;1425,459;44;30;1,6;76;;;0,4500;3,56;28;240;6;Total length TL;;;
dab;1993-08-17;1993;3;8;SEPI.1993.169;Locked;268;169;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,399;1425,459;44;30;1,6;76;;;0,4500;3,56;28;260;2;Total length TL;;;
dab;1993-08-17;1993;3;8;SEPI.1993.169;Locked;268;169;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,399;1425,459;44;30;1,6;76;;;0,4500;3,56;28;270;2;Total length TL;;;
dab;1993-08-17;1993;3;8;SEPI.1993.170;Locked;269;170;V;LILLA OST;0;0;9;;25;4059;40G4;5535,93;1435,14;67;30;1,9;88;;;0,6190;,22;2;210;2;Total length TL;;;343
dab;1993-08-18;1993;3;8;SEPI.1993.171;Locked;270;171;V;MIDSJÖHÅLET;;;;;25;4062;40G7;5555,66;1707,489;47;60;3,1;;;;;;;;;;;;345
dab;1993-08-18;1993;3;8;SEPI.1993.172;Locked;271;172;V;HOLGERS STEN;;;;;25;4061;40G6;5540,779;1632,01;64;30;1,7;;;;;;;;;;;;346
dab;1993-08-18;1993;3;8;SEPI.1993.173;Locked;272;173;V;IU 10 (13'SE UTKLIPPAN);;;;;25;4060;40G5;5547,799;1556,469;61;30;1,6;;;;;;;;;;;;
dab;1993-08-18;1993;3;8;SEPI.1993.174;Locked;273;174;V;ARGOSTRACK (10'SE UTKLIPPAN);;;;;25;4061;40G6;5551,77;1559,339;55;30;1,7;;;;;;;;;;;;347
dab;1993-08-19;1993;3;8;SEPI.1993.175;Locked;274;175;V;INNERTORPET;;;;;25;4060;40G5;5558,899;1525,599;48;30;1,9;;;;;;;;;;;;
dab;1993-08-19;1993;3;8;SEPI.1993.176;Locked;275;176;V;KLIPPEBANKEN;;;;;25;4060;40G5;5550,919;1534,599;40;30;1,6;;;;;;;;;;;;350
dab;1993-08-19;1993;3;8;SEPI.1993.177;Locked;276;177;V;YTTERTORPET;0;0;9;;25;4060;40G5;5548,99;1524,969;52;30;1,7;81;;;0,5100;2,02;16;210;2;Total length TL;;;
dab;1993-08-19;1993;3;8;SEPI.1993.177;Locked;276;177;V;YTTERTORPET;0;0;9;;25;4060;40G5;5548,99;1524,969;52;30;1,7;81;;;0,5100;2,02;16;220;8;Total length TL;;;
dab;1993-08-19;1993;3;8;SEPI.1993.177;Locked;276;177;V;YTTERTORPET;0;0;9;;25;4060;40G5;5548,99;1524,969;52;30;1,7;81;;;0,5100;2,02;16;230;2;Total length TL;;;
dab;1993-08-19;1993;3;8;SEPI.1993.177;Locked;276;177;V;YTTERTORPET;0;0;9;;25;4060;40G5;5548,99;1524,969;52;30;1,7;81;;;0,5100;2,02;16;250;2;Total length TL;;;
dab;1993-08-19;1993;3;8;SEPI.1993.177;Locked;276;177;V;YTTERTORPET;0;0;9;;25;4060;40G5;5548,99;1524,969;52;30;1,7;81;;;0,5100;2,02;16;280;2;Total length TL;;;
dab;1993-08-19;1993;3;8;SEPI.1993.178;Locked;277;178;V;SY DEN;0;0;9;;25;4060;40G5;5544,109;1529,56;64;30;1,7;84;;;0,5290;2,3;16;200;6;Total length TL;;;
dab;1993-08-19;1993;3;8;SEPI.1993.178;Locked;277;178;V;SY DEN;0;0;9;;25;4060;40G5;5544,109;1529,56;64;30;1,7;84;;;0,5290;2,3;16;220;2;Total length TL;;;
dab;1993-08-19;1993;3;8;SEPI.1993.178;Locked;277;178;V;SY DEN;0;0;9;;25;4060;40G5;5544,109;1529,56;64;30;1,7;84;;;0,5290;2,3;16;240;2;Total length TL;;;
dab;1993-08-19;1993;3;8;SEPI.1993.178;Locked;277;178;V;SY DEN;0;0;9;;25;4060;40G5;5544,109;1529,56;64;30;1,7;84;;;0,5290;2,3;16;250;4;Total length TL;;;
dab;1993-08-19;1993;3;8;SEPI.1993.178;Locked;277;178;V;SY DEN;0;0;9;;25;4060;40G5;5544,109;1529,56;64;30;1,7;84;;;0,5290;2,3;16;260;2;Total length TL;;;
dab;1993-11-22;1993;4;11;SEPI.1993.232;Locked;402;232;V;INNERTORPET;;;;;25;4060;40G5;5559,299;1526,8;47;30;1,6;;;;;;;;;;;;
dab;1993-11-22;1993;4;11;SEPI.1993.233;Locked;403;233;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,399;1426,699;44;30;1,5;80;4,9;;0,4440;1,36;10;210;4;Total length TL;;;
dab;1993-11-22;1993;4;11;SEPI.1993.233;Locked;403;233;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,399;1426,699;44;30;1,5;80;4,9;;0,4440;1,36;10;220;2;Total length TL;;;
dab;1993-11-22;1993;4;11;SEPI.1993.233;Locked;403;233;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,399;1426,699;44;30;1,5;80;4,9;;0,4440;1,36;10;240;2;Total length TL;;;
dab;1993-11-22;1993;4;11;SEPI.1993.233;Locked;403;233;V;RACKAPUTT;0;0;9;;25;4059;40G4;5541,399;1426,699;44;30;1,5;80;4,9;;0,4440;1,36;10;250;2;Total length TL;;;
dab;1993-11-22;1993;4;11;SEPI.1993.234;Locked;404;234;V;S2;;;;;25;3959;39G4;5527,1;1441,9;70;30;1,4;;;;;;;;;;;;
dab;1993-11-23;1993;4;11;SEPI.1993.235;Locked;405;235;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5615,6;1222,199;25;30;1,6;60,2;4,9;;0,3570;77,4;1013,2;100;14,1;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.235;Locked;405;235;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5615,6;1222,199;25;30;1,6;60,2;4,9;;0,3570;77,4;1013,2;140;42,2;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.235;Locked;405;235;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5615,6;1222,199;25;30;1,6;60,2;4,9;;0,3570;77,4;1013,2;150;56,3;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.235;Locked;405;235;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5615,6;1222,199;25;30;1,6;60,2;4,9;;0,3570;77,4;1013,2;160;84,4;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.235;Locked;405;235;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5615,6;1222,199;25;30;1,6;60,2;4,9;;0,3570;77,4;1013,2;170;70,4;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.235;Locked;405;235;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5615,6;1222,199;25;30;1,6;60,2;4,9;;0,3570;77,4;1013,2;180;197;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.235;Locked;405;235;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5615,6;1222,199;25;30;1,6;60,2;4,9;;0,3570;77,4;1013,2;190;84,4;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.235;Locked;405;235;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5615,6;1222,199;25;30;1,6;60,2;4,9;;0,3570;77,4;1013,2;200;84,4;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.235;Locked;405;235;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5615,6;1222,199;25;30;1,6;60,2;4,9;;0,3570;77,4;1013,2;210;84,4;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.235;Locked;405;235;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5615,6;1222,199;25;30;1,6;60,2;4,9;;0,3570;77,4;1013,2;220;98,5;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.235;Locked;405;235;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5615,6;1222,199;25;30;1,6;60,2;4,9;;0,3570;77,4;1013,2;230;42,2;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.235;Locked;405;235;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5615,6;1222,199;25;30;1,6;60,2;4,9;;0,3570;77,4;1013,2;240;98,5;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.235;Locked;405;235;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5615,6;1222,199;25;30;1,6;60,2;4,9;;0,3570;77,4;1013,2;250;14,1;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.235;Locked;405;235;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5615,6;1222,199;25;30;1,6;60,2;4,9;;0,3570;77,4;1013,2;260;28,1;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.235;Locked;405;235;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5615,6;1222,199;25;30;1,6;60,2;4,9;;0,3570;77,4;1013,2;270;14,1;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.236;Locked;414;236;V;N VEN;0;0;9;;23;4057;40G2;5556,6;1241,8;20;30;1,5;57,8;6;;0,3210;49,2;338,3;150;7,7;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.236;Locked;414;236;V;N VEN;0;0;9;;23;4057;40G2;5556,6;1241,8;20;30;1,5;57,8;6;;0,3210;49,2;338,3;170;23,1;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.236;Locked;414;236;V;N VEN;0;0;9;;23;4057;40G2;5556,6;1241,8;20;30;1,5;57,8;6;;0,3210;49,2;338,3;180;7,7;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.236;Locked;414;236;V;N VEN;0;0;9;;23;4057;40G2;5556,6;1241,8;20;30;1,5;57,8;6;;0,3210;49,2;338,3;190;23,1;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.236;Locked;414;236;V;N VEN;0;0;9;;23;4057;40G2;5556,6;1241,8;20;30;1,5;57,8;6;;0,3210;49,2;338,3;200;38,4;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.236;Locked;414;236;V;N VEN;0;0;9;;23;4057;40G2;5556,6;1241,8;20;30;1,5;57,8;6;;0,3210;49,2;338,3;210;15,4;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.236;Locked;414;236;V;N VEN;0;0;9;;23;4057;40G2;5556,6;1241,8;20;30;1,5;57,8;6;;0,3210;49,2;338,3;220;30,8;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.236;Locked;414;236;V;N VEN;0;0;9;;23;4057;40G2;5556,6;1241,8;20;30;1,5;57,8;6;;0,3210;49,2;338,3;230;38,4;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.236;Locked;414;236;V;N VEN;0;0;9;;23;4057;40G2;5556,6;1241,8;20;30;1,5;57,8;6;;0,3210;49,2;338,3;240;46,1;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.236;Locked;414;236;V;N VEN;0;0;9;;23;4057;40G2;5556,6;1241,8;20;30;1,5;57,8;6;;0,3210;49,2;338,3;250;23,1;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.236;Locked;414;236;V;N VEN;0;0;9;;23;4057;40G2;5556,6;1241,8;20;30;1,5;57,8;6;;0,3210;49,2;338,3;260;23,1;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.236;Locked;414;236;V;N VEN;0;0;9;;23;4057;40G2;5556,6;1241,8;20;30;1,5;57,8;6;;0,3210;49,2;338,3;270;38,4;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.236;Locked;414;236;V;N VEN;0;0;9;;23;4057;40G2;5556,6;1241,8;20;30;1,5;57,8;6;;0,3210;49,2;338,3;280;7,7;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.236;Locked;414;236;V;N VEN;0;0;9;;23;4057;40G2;5556,6;1241,8;20;30;1,5;57,8;6;;0,3210;49,2;338,3;300;7,7;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.236;Locked;414;236;V;N VEN;0;0;9;;23;4057;40G2;5556,6;1241,8;20;30;1,5;57,8;6;;0,3210;49,2;338,3;310;7,7;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.237;Locked;415;237;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5547,799;1251,4;19;27;1,3;56,6;6,3;;0,3030;115,333;775,2;160;18,9;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.237;Locked;415;237;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5547,799;1251,4;19;27;1,3;56,6;6,3;;0,3030;115,333;775,2;170;56,7;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.237;Locked;415;237;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5547,799;1251,4;19;27;1,3;56,6;6,3;;0,3030;115,333;775,2;180;56,7;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.237;Locked;415;237;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5547,799;1251,4;19;27;1,3;56,6;6,3;;0,3030;115,333;775,2;190;37,8;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.237;Locked;415;237;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5547,799;1251,4;19;27;1,3;56,6;6,3;;0,3030;115,333;775,2;200;75,6;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.237;Locked;415;237;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5547,799;1251,4;19;27;1,3;56,6;6,3;;0,3030;115,333;775,2;210;37,8;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.237;Locked;415;237;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5547,799;1251,4;19;27;1,3;56,6;6,3;;0,3030;115,333;775,2;220;113,4;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.237;Locked;415;237;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5547,799;1251,4;19;27;1,3;56,6;6,3;;0,3030;115,333;775,2;230;37,8;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.237;Locked;415;237;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5547,799;1251,4;19;27;1,3;56,6;6,3;;0,3030;115,333;775,2;240;132,3;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.237;Locked;415;237;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5547,799;1251,4;19;27;1,3;56,6;6,3;;0,3030;115,333;775,2;250;18,9;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.237;Locked;415;237;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5547,799;1251,4;19;27;1,3;56,6;6,3;;0,3030;115,333;775,2;260;94,5;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.237;Locked;415;237;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5547,799;1251,4;19;27;1,3;56,6;6,3;;0,3030;115,333;775,2;270;18,9;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.237;Locked;415;237;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5547,799;1251,4;19;27;1,3;56,6;6,3;;0,3030;115,333;775,2;280;37,8;Total length TL;;;
dab;1993-11-23;1993;4;11;SEPI.1993.237;Locked;415;237;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5547,799;1251,4;19;27;1,3;56,6;6,3;;0,3030;115,333;775,2;290;37,8;Total length TL;;;
dab;1993-11-24;1993;4;11;SEPI.1993.238;Locked;416;238;V;Y15;0;0;9;;24;3858;38G3;5458;1315,4;46;30;1,9;93,9;5,6;;0,6610;2,4;12;190;2;Total length TL;;;
