Date;Year;Quarter;Month;Appr. status;Seqno;Haul;Validity;Station name;Subsample;Processing;Category;Max maturity;Subdivision;Rect.;ICES;Lengthcl;Fishno;Age;Age quality;Otolith no;Weight;Sex;Maturity;Specimen note;Age quality ;Age quality 
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;380;4;3;2;827;466;F;2;;2;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;390;9;3;1;832;600;F;2;;1;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;390;11;3;2;834;528;F;3;;2;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;390;7;3;2;830;548;F;8;;2;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;400;13;4;1;836;576;F;2;;1;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;400;14;4;1;837;598;F;2;;1;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;400;2;4;3;825;556;M;3;;3;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;410;10;3;2;833;618;F;3;;2;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;420;8;3;2;831;642;F;8;;2;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;430;6;3;2;829;870;F;8;;2;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;430;1;3;1;824;680;M;3;;1;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;440;3;4;2;826;778;F;8;;2;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;450;17;4;2;840;872;F;8;;2;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;450;18;4;2;841;842;M;4;;2;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;480;22;4;2;845;1050;F;8;;2;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;490;24;5;2;847;1004;F;8;;2;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;490;19;6;3;842;934;F;8;;3;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;500;21;4;1;844;1140;F;3;;1;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;500;20;4;2;843;1274;F;3;;2;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;510;23;4;2;846;1286;F;3;;2;
2015-03-07;2015;1;3;No;10090;85;V;3 W TENERIFFA;0;0;9;9;25;4061;40G6;510;25;5;2;848;1142;F;8;;2;
2015-03-07;2015;1;3;No;10091;87;V;INRE U10;0;0;9;9;25;4060;40G5;450;1;4;2;849;768;F;8;;2;
2015-03-07;2015;1;3;No;10092;88;V;1 WNW VÄSTRA NABBEN;0;0;9;9;25;4060;40G5;490;1;4;2;850;1036;F;8;;2;
2015-03-07;2015;1;3;No;10092;88;V;1 WNW VÄSTRA NABBEN;0;0;9;9;25;4060;40G5;610;2;6;2;851;2282;F;8;;2;
2015-03-07;2015;1;3;No;10093;90;V;6 ESE VÄNERSBORGSVRAKET;0;0;9;9;25;4060;40G5;490;5;6;3;856;1052;F;3;;3;
2015-03-07;2015;1;3;No;10093;90;V;6 ESE VÄNERSBORGSVRAKET;0;0;9;9;25;4060;40G5;520;4;4;2;855;1326;F;3;;2;
2015-03-07;2015;1;3;No;10093;90;V;6 ESE VÄNERSBORGSVRAKET;0;0;9;9;25;4060;40G5;580;2;6;3;853;2144;F;3;;3;
2015-03-07;2015;1;3;No;10093;90;V;6 ESE VÄNERSBORGSVRAKET;0;0;9;9;25;4060;40G5;590;3;5;2;854;2088;F;3;;2;
2015-03-07;2015;1;3;No;10093;90;V;6 ESE VÄNERSBORGSVRAKET;0;0;9;9;25;4060;40G5;690;1;6;2;852;3420;F;3;;2;
2015-03-08;2015;1;3;No;10094;93;V;12,5 ENE SIMRISHAMN;0;0;9;9;25;4059;40G4;420;8;4;2;864;768;F;3;;2;
2015-03-08;2015;1;3;No;10094;93;V;12,5 ENE SIMRISHAMN;0;0;9;9;25;4059;40G4;420;7;5;2;863;586;F;8;;2;
2015-03-08;2015;1;3;No;10094;93;V;12,5 ENE SIMRISHAMN;0;0;9;9;25;4059;40G4;430;6;3;1;862;882;M;3;;1;
2015-03-08;2015;1;3;No;10094;93;V;12,5 ENE SIMRISHAMN;0;0;9;9;25;4059;40G4;450;1;4;2;857;864;F;8;;2;
2015-03-08;2015;1;3;No;10094;93;V;12,5 ENE SIMRISHAMN;0;0;9;9;25;4059;40G4;460;2;4;2;858;958;F;8;;2;
2015-03-08;2015;1;3;No;10094;93;V;12,5 ENE SIMRISHAMN;0;0;9;9;25;4059;40G4;540;3;6;3;859;1382;F;8;;3;
2015-03-08;2015;1;3;No;10094;93;V;12,5 ENE SIMRISHAMN;0;0;9;9;25;4059;40G4;550;4;6;3;860;1180;F;3;;3;
2015-03-08;2015;1;3;No;10094;93;V;12,5 ENE SIMRISHAMN;0;0;9;9;25;4059;40G4;620;5;6;2;861;2294;F;8;;2;
2015-03-08;2015;1;3;No;10095;94;V;3,8 NE STENS HUVUD;0;0;9;9;25;4059;40G4;30;3;1;1;867;1;;;;1;
2015-03-08;2015;1;3;No;10095;94;V;3,8 NE STENS HUVUD;0;0;9;9;25;4059;40G4;470;2;5;2;866;956;F;3;;2;
2015-03-08;2015;1;3;No;10095;94;V;3,8 NE STENS HUVUD;0;0;9;9;25;4059;40G4;480;4;3;2;868;958;F;3;;2;
2015-03-08;2015;1;3;No;10095;94;V;3,8 NE STENS HUVUD;0;0;9;9;25;4059;40G4;500;1;5;3;865;1140;F;8;;3;
2015-03-08;2015;1;3;No;10096;96;V;5 NE STENS HUVUD;0;0;9;9;25;4059;40G4;630;1;7;2;869;2340;F;8;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;50;11;0;1;11;1;;;frozen whole;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;170;40;1;1;40;45;F;1;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;170;45;1;1;45;45;M;1;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;180;71;1;1;71;54;F;1;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;180;47;1;1;47;50;M;1;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;190;62;1;1;62;68;M;1;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;200;44;1;1;44;82;F;1;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;200;32;1;1;32;86;M;1;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;210;46;1;1;46;95;M;1;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;220;67;1;1;67;95;M;1;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;230;68;2;2;68;106;F;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;230;63;1;1;63;115;M;1;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;240;39;1;2;39;114;M;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;240;34;2;1;34;133;M;2;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;250;19;1;1;19;135;M;2;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;250;38;1;2;38;146;M;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;260;41;2;1;41;133;F;2;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;260;66;3;1;66;157;M;3;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;270;33;2;2;33;176;F;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;270;28;2;1;28;157;M;2;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;280;20;2;2;20;191;M;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;280;24;3;2;24;184;M;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;290;12;1;2;12;200;F;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;290;23;2;1;23;172;M;2;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;300;13;1;1;13;234;F;2;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;300;18;2;1;18;202;M;2;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;310;3;3;1;3;262;M;2;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;310;22;2;2;22;245;M;3;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;320;36;3;1;36;283;F;2;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;320;21;3;2;21;235;M;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;330;15;2;2;15;264;M;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;330;29;3;2;29;328;M;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;340;25;3;2;25;346;F;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;340;26;3;2;26;386;F;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;350;14;2;2;14;335;F;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;350;7;3;1;7;321;M;9;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;360;4;3;2;4;390;F;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;360;5;3;2;5;441;M;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;370;27;3;1;27;409;F;2;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;370;60;3;2;60;481;M;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;380;16;2;2;16;422;M;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;380;17;3;2;17;467;M;8;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;390;31;3;1;31;540;F;2;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;390;30;3;2;30;497;M;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;400;10;3;1;10;489;M;2;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;400;8;3;2;8;531;M;8;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;410;2;3;1;2;599;F;8;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;410;1;3;1;1;603;M;8;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;420;42;3;2;42;593;F;8;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;420;6;3;2;6;673;F;8;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;430;43;3;2;43;645;F;8;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;430;37;4;2;37;482;F;8;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;440;9;3;1;9;796;F;2;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;440;61;5;1;61;829;F;8;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;450;65;3;2;65;686;F;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;450;35;5;1;35;690;F;8;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;460;70;3;1;70;839;F;8;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;470;64;4;2;64;869;F;8;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;490;69;3;2;69;1024;M;8;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;500;50;3;1;50;1016;F;3;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;500;57;4;2;57;819;M;4;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;510;53;4;2;53;1228;F;2;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;510;52;4;2;52;1285;F;8;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;520;55;3;2;55;1102;F;8;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;520;59;5;1;59;1258;F;8;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;530;51;4;1;51;1140;F;8;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;530;54;4;1;54;1298;M;2;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;550;58;4;2;58;1284;F;8;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;550;56;4;1;56;1387;F;8;;1;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;580;49;5;2;49;1538;M;8;;2;
2015-11-20;2015;4;11;No;10193;2;V;11 E STENS HUVUD;0;0;9;9;25;4059;40G4;770;48;6;2;48;4158;F;8;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;140;51;0;1;122;22;M;1;frozen whole;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;150;63;1;1;134;35;F;1;frozen whole;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;150;62;1;1;133;33;M;1;frozen whole;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;160;36;1;1;107;36;M;1;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;160;25;1;1;96;41;M;1;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;170;52;1;1;123;43;F;1;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;170;43;1;1;114;47;M;1;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;180;34;1;1;105;43;F;1;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;180;3;1;1;74;63;F;1;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;180;26;1;1;97;60;M;1;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;190;64;1;1;135;70;F;1;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;190;57;1;1;128;64;M;1;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;200;27;1;1;98;68;M;1;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;200;24;1;1;95;78;M;1;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;210;33;1;1;104;97;F;1;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;210;41;1;2;112;85;F;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;220;55;1;1;126;100;F;1;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;220;42;1;1;113;101;F;1;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;230;61;2;2;132;132;F;1;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;230;32;1;1;103;122;F;2;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;240;49;1;2;120;143;M;1;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;240;23;2;2;94;135;M;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;250;11;2;1;82;145;M;1;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;250;10;2;1;81;137;M;2;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;260;12;2;2;83;158;F;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;260;5;2;2;76;164;F;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;270;7;2;1;78;205;F;2;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;270;2;2;1;73;183;M;2;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;280;21;2;2;92;194;M;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;280;6;3;1;77;197;M;2;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;290;19;2;1;90;224;F;2;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;290;13;2;1;84;220;M;2;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;300;22;2;2;93;198;M;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;300;31;2;2;102;232;M;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;310;44;2;2;115;218;M;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;310;4;3;2;75;259;M;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;320;50;3;2;121;258;F;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;320;56;2;2;127;296;M;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;330;39;2;1;110;297;F;2;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;330;30;2;2;101;317;M;3;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;340;8;3;1;79;340;F;2;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;340;29;2;2;100;288;M;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;350;28;3;2;99;280;F;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;350;38;3;1;109;408;M;3;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;360;35;2;2;106;442;F;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;360;9;3;2;80;365;M;1;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;370;47;2;2;118;406;F;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;370;40;3;1;111;465;F;8;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;380;20;3;2;91;451;F;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;380;45;3;1;116;435;M;8;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;390;1;3;2;72;497;F;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;390;46;3;1;117;385;M;3;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;400;48;3;2;119;522;M;8;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;400;60;8;2;131;533;M;8;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;410;54;4;2;125;768;F;8;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;410;58;6;3;129;668;F;8;;3;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;420;37;3;1;108;596;F;8;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;420;59;5;2;130;488;M;3;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;430;66;3;2;137;728;F;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;430;65;3;2;136;724;F;8;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;440;53;4;2;124;718;M;8;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;460;18;3;2;89;862;F;2;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;460;17;3;2;88;821;F;8;;2;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;500;14;4;1;85;1112;F;8;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;500;15;4;1;86;1183;F;8;;1;
2015-11-20;2015;4;11;No;10194;4;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;500;16;4;2;87;1054;M;8;;2;
2015-11-20;2015;4;11;No;10195;6;V;5 NE STENS HUVUD;0;0;9;9;25;4059;40G4;210;29;1;1;166;84;F;1;;1;
2015-11-20;2015;4;11;No;10195;6;V;5 NE STENS HUVUD;0;0;9;9;25;4059;40G4;220;23;1;1;160;92;F;2;;1;
2015-11-20;2015;4;11;No;10195;6;V;5 NE STENS HUVUD;0;0;9;9;25;4059;40G4;230;24;2;1;161;131;M;1;;1;
2015-11-20;2015;4;11;No;10195;6;V;5 NE STENS HUVUD;0;0;9;9;25;4059;40G4;240;31;2;2;168;132;M;1;;2;
2015-11-20;2015;4;11;No;10195;6;V;5 NE STENS HUVUD;0;0;9;9;25;4059;40G4;250;27;1;1;164;142;F;2;;1;
2015-11-20;2015;4;11;No;10195;6;V;5 NE STENS HUVUD;0;0;9;9;25;4059;40G4;260;21;2;1;158;172;M;2;;1;
2015-11-20;2015;4;11;No;10195;6;V;5 NE STENS HUVUD;0;0;9;9;25;4059;40G4;270;10;2;2;147;179;M;2;;2;
2015-11-20;2015;4;11;No;10195;6;V;5 NE STENS HUVUD;0;0;9;9;25;4059;40G4;280;20;2;2;157;194;F;2;;2;
2015-11-20;2015;4;11;No;10195;6;V;5 NE STENS HUVUD;0;0;9;9;25;4059;40G4;290;9;3;1;146;212;F;2;;1;
2015-11-20;2015;4;11;No;10195;6;V;5 NE STENS HUVUD;0;0;9;9;25;4059;40G4;300;8;3;2;145;234;M;2;;2;
2015-11-20;2015;4;11;No;10195;6;V;5 NE STENS HUVUD;0;0;9;9;25;4059;40G4;310;19;2;2;156;286;F;2;;2;
