Date;Year;Quarter;Month;Appr. status;Seqno;Haul;Validity;Station name;Subsample;Processing;Category;Max maturity;Subdivision;Rect.;ICES;Lengthcl;Fishno;Age;Age quality;Otolith no;Weight;Sex;Maturity;Specimen note;Age quality ;Age quality 
2015-02-28;2015;1;2;No;10059;25;V;15 S HOBURG BANK;0;0;9;9;26;4163;41G8;300;23;5;;570;326;F;4;;;
2015-02-28;2015;1;2;No;10059;25;V;15 S HOBURG BANK;0;0;9;9;26;4163;41G8;300;41;10;;588;330;F;4;;;
2015-02-28;2015;1;2;No;10059;25;V;15 S HOBURG BANK;0;0;9;9;26;4163;41G8;300;13;8;;560;258;M;6;;;
2015-02-28;2015;1;2;No;10059;25;V;15 S HOBURG BANK;0;0;9;9;26;4163;41G8;300;34;19;;581;246;M;6;;;
2015-02-28;2015;1;2;No;10059;25;V;15 S HOBURG BANK;0;0;9;9;26;4163;41G8;310;1;10;;548;316;F;4;;;
2015-02-28;2015;1;2;No;10059;25;V;15 S HOBURG BANK;0;0;9;9;26;4163;41G8;320;44;8;;591;392;F;4;;;
2015-02-28;2015;1;2;No;10059;25;V;15 S HOBURG BANK;0;0;9;9;26;4163;41G8;320;16;9;;563;390;F;4;;;
2015-02-28;2015;1;2;No;10059;25;V;15 S HOBURG BANK;0;0;9;9;26;4163;41G8;320;7;23;;554;340;M;6;;;
2015-02-28;2015;1;2;No;10059;25;V;15 S HOBURG BANK;0;0;9;9;26;4163;41G8;330;45;10;;592;374;F;4;;;
2015-02-28;2015;1;2;No;10059;25;V;15 S HOBURG BANK;0;0;9;9;26;4163;41G8;330;32;11;;579;484;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;130;9;2;;601;26;F;1;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;150;7;2;;599;40;F;1;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;150;56;3;;648;46;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;160;60;3;;652;52;F;2;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;160;59;3;;651;52;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;170;1;3;;593;54;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;180;57;5;;649;76;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;180;24;3;;616;72;M;5;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;180;55;3;;647;60;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;180;4;3;;596;62;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;180;61;3;;653;66;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;180;62;4;;654;64;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;190;18;5;;610;90;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;190;16;3;;608;82;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;190;20;3;;612;90;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;190;34;3;;626;90;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;190;58;4;;650;66;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;190;2;4;;594;78;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;200;21;3;;613;82;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;200;35;3;;627;98;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;200;27;5;;619;88;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;200;48;6;;640;82;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;200;45;6;;637;84;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;210;25;3;;617;108;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;210;38;3;;630;112;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;210;8;6;;600;108;M;5;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;210;10;5;;602;90;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;210;11;5;;603;108;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;220;22;6;;614;118;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;220;3;10;;595;146;M;5;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;220;14;5;;606;130;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;220;13;5;;605;130;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;220;19;13;;611;100;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;230;12;9;;604;134;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;240;26;5;;618;182;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;240;50;8;;642;134;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;240;33;9;;625;154;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;250;28;6;;620;232;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;250;23;7;;615;188;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;250;5;6;;597;154;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;250;41;15;;633;134;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;250;42;16;;634;144;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;260;6;6;;598;234;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;260;32;12;;624;246;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;260;54;10;;646;180;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;260;39;15;;631;176;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;260;37;16;;629;238;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;270;52;5;;644;230;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;270;49;6;;641;242;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;270;43;10;;635;196;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;270;40;14;;632;186;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;280;44;8;;636;242;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;280;17;10;;609;242;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;280;30;8;;622;246;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;280;15;10;;607;216;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;280;31;13;;623;196;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;290;51;10;;643;238;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;300;46;3;;638;382;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;300;47;11;;639;262;M;6;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;310;29;7;;621;358;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;310;36;10;;628;342;F;4;;;
2015-03-01;2015;1;3;No;10063;32;V;5 ESE NÄR;0;0;9;9;28;4363;43G8;320;53;15;;645;348;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;140;8;2;;662;36;F;1;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;150;64;5;;718;32;M;1;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;160;55;2;;709;48;M;1;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;160;2;6;;656;54;M;5;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;170;67;3;;721;48;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;170;28;2;;682;60;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;170;70;3;;724;68;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;170;65;5;;719;58;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;170;54;5;;708;62;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;180;66;4;;720;88;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;180;69;3;;723;82;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;180;68;4;;722;66;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;180;73;5;;727;62;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;190;45;3;;699;92;M;5;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;190;42;5;;696;80;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;190;19;5;;673;80;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;190;50;7;;704;88;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;200;44;4;;698;114;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;200;51;5;;705;108;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;200;11;2;;665;92;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;200;14;3;;668;104;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;200;30;10;;684;94;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;210;29;5;;683;108;F;2;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;210;10;5;;664;96;M;5;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;210;40;4;;694;98;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;210;6;5;;660;100;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;210;43;8;;697;34;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;220;1;4;;655;124;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;220;39;5;;693;116;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;220;25;5;;679;126;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;220;17;8;;671;110;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;220;9;10;;663;114;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;230;53;6;;707;152;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;230;26;6;;680;184;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;230;12;5;;666;132;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;230;41;6;;695;126;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;230;24;6;;678;136;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;240;32;8;;686;164;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;240;13;10;;667;188;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;240;37;5;;691;128;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;240;23;7;;677;154;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;240;21;8;;675;146;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;250;57;7;;711;168;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;250;62;9;;716;154;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;250;34;10;;688;154;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;250;18;11;;672;180;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;250;22;16;;676;154;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;260;31;7;;685;232;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;260;7;8;;661;250;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;260;4;11;;658;214;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;260;5;21;;659;230;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;260;36;15;;690;166;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;270;59;7;;713;242;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;270;60;9;;714;190;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;270;52;9;;706;192;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;270;63;17;;717;164;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;270;35;18;;689;198;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;280;46;6;;700;236;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;280;16;8;;670;246;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;280;27;10;;681;262;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;280;61;16;;715;208;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;290;47;8;;701;298;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;290;56;8;;710;300;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;290;72;10;;726;316;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;290;58;11;;712;262;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;290;48;16;;702;214;M;6;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;300;71;5;;725;362;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;300;33;8;;687;276;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;300;20;8;;674;310;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;300;15;8;;669;378;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;300;38;15;;692;328;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;320;49;5;;703;326;F;4;;;
2015-03-01;2015;1;3;No;10064;33;V;5 SE NÄR;0;0;9;9;28;4363;43G8;320;3;6;;657;354;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;170;65;3;;792;66;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;200;29;3;;756;88;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;200;22;3;;749;92;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;200;34;4;;761;90;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;200;23;5;;750;84;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;200;11;8;;738;82;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;210;28;3;;755;126;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;210;43;4;;770;94;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;210;2;7;;729;98;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;210;36;8;;763;96;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;210;35;10;;762;86;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;220;1;5;;728;130;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;220;53;5;;780;154;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;220;59;6;;786;128;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;220;8;8;;735;126;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;220;57;11;;784;120;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;230;52;6;;779;118;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;230;45;7;;772;190;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;230;17;5;;744;123;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;230;20;8;;747;126;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;230;58;9;;785;122;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;240;39;8;;766;176;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;240;33;8;;760;176;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;240;3;6;;730;138;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;240;25;9;;752;150;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;240;10;11;;737;166;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;250;37;5;;764;172;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;250;18;5;;745;200;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;250;19;10;;746;140;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;250;16;10;;743;152;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;250;4;12;;731;156;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;260;56;11;;783;220;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;260;9;9;;736;150;F;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;260;47;10;;774;154;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;260;51;11;;778;172;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;260;55;16;;782;156;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;270;6;5;;733;238;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;270;31;5;;758;242;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;270;21;8;;748;248;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;270;27;8;;754;264;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;270;41;16;;768;220;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;280;7;8;;734;258;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;280;38;8;;765;304;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;280;49;13;;776;246;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;280;48;12;;775;234;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;280;15;18;;742;198;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;290;32;5;;759;282;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;290;46;6;;773;320;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;290;44;8;;771;246;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;290;26;8;;753;282;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;290;50;8;;777;320;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;300;5;6;;732;330;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;300;12;11;;739;324;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;300;14;11;;741;330;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;310;62;11;;789;302;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;310;30;12;;757;258;M;6;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;320;61;8;;788;384;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;320;42;9;;769;388;F;4;;;
2015-03-01;2015;1;3;No;10065;34;V;12 E LJUGARN;0;0;9;9;28;4364;43G9;320;64;10;;791;254;F;4;;;
