Date;Year;Quarter;Month;Appr. status;Seqno;Haul;Validity;Station name;Subsample;Processing;Category;Max maturity;Subdivision;Rect.;ICES;Depth;Lengthcl;Age;Weight;Sex;Maturity
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;250;5;210;F;4
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;270;4;185;F;3
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;270;10;188;M;3
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;270;10;221;M;3
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;280;5;259;F;3
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;280;5;313;F;4
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;280;13;214;M;4
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;290;6;255;F;4
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;290;6;294;F;4
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;290;10;239;F;4
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;300;5;306;F;4
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;310;11;316;F;4
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;320;5;376;F;3
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;330;10;357;F;4
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;330;13;447;F;4
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;350;8;492;F;4
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;350;11;505;F;4
2008-11-20;2008;4;11;Checked;10709;709;V;10 SE NÄR;0;0;9;8;28;4363;43G8;68;350;9;385;F;8
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;160;1;54;M;1
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;160;2;55;M;2
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;170;2;70;M;1
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;170;2;74;M;3
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;170;3;62;M;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;190;3;93;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;190;3;95;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;190;3;109;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;190;5;95;M;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;200;4;121;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;200;3;107;M;3
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;200;3;95;M;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;200;5;98;M;5
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;210;3;131;F;3
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;210;2;125;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;210;4;84;M;2
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;210;2;108;M;3
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;210;8;125;M;3
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;220;6;139;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;220;7;119;M;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;220;8;123;M;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;230;4;177;F;3
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;230;5;162;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;230;6;127;M;3
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;240;4;171;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;240;6;170;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;240;7;149;M;3
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;240;12;170;M;3
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;240;11;136;M;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;250;9;167;M;3
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;250;8;163;M;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;250;8;167;M;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;260;5;213;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;260;16;200;M;3
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;260;5;211;M;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;260;15;166;M;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;260;20;218;M;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;270;7;241;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;270;8;229;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;280;11;264;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;280;18;179;M;3
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;290;20;244;M;3
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;290;16;202;M;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;310;10;341;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;310;10;368;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;310;16;332;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;310;19;305;M;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;330;14;418;F;4
2008-11-20;2008;4;11;Checked;10710;710;V;5 ESE NÄR;0;0;9;8;28;4363;43G8;43;330;16;493;F;8
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;160;1;53;F;2
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;180;3;75;M;3
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;200;3;101;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;210;3;106;M;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;230;3;149;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;270;5;225;M;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;280;5;316;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;290;11;277;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;300;6;406;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;310;9;373;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;310;5;335;F;8
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;330;5;435;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;330;5;437;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;330;5;504;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;330;12;599;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;340;5;487;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;340;5;554;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;350;5;558;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;350;5;601;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;350;6;517;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;350;10;544;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;360;7;571;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;360;8;614;F;4
2008-11-21;2008;4;11;Checked;10716;716;V;YTTERTORPET VÄST;0;0;9;8;25;4060;40G5;55;360;12;628;F;4
2008-11-24;2008;4;11;Checked;10718;718;V;12,5 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;67;260;5;199;M;4
2008-11-24;2008;4;11;Checked;10718;718;V;12,5 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;67;290;5;311;M;4
2008-11-24;2008;4;11;Checked;10718;718;V;12,5 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;67;300;4;317;M;4
2008-11-24;2008;4;11;Checked;10718;718;V;12,5 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;67;320;6;375;M;4
2008-11-24;2008;4;11;Checked;10718;718;V;12,5 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;67;360;5;631;F;4
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;220;3;128;M;5
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;230;6;118;M;5
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;250;2;177;M;4
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;260;5;235;M;4
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;270;5;271;M;4
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;290;3;284;M;4
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;300;10;351;M;3
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;300;6;339;M;4
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;320;5;444;F;4
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;320;5;477;F;4
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;320;5;508;F;4
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;330;3;431;F;4
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;330;8;542;F;4
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;340;4;472;F;3
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;350;6;488;M;3
2008-11-24;2008;4;11;Checked;10719;719;V;14 ENE SIMRISHAMN;0;0;9;8;25;4059;40G4;62;370;3;656;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;130;0;28;M;1
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;190;1;79;F;2
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;210;1;107;M;2
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;210;2;119;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;240;2;158;M;3
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;250;2;225;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;250;2;189;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;250;;203;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;260;3;256;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;260;3;210;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;260;5;248;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;270;5;201;M;3
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;270;3;238;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;270;3;245;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;270;4;222;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;270;4;228;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;270;5;222;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;270;5;231;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;270;5;272;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;280;3;260;F;2
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;280;4;267;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;280;5;307;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;280;5;238;M;3
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;280;2;267;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;280;3;239;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;280;3;283;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;280;4;296;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;280;5;263;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;280;5;278;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;280;10;274;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;280;3;269;M;5
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;3;289;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;3;326;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;5;345;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;5;366;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;6;317;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;8;329;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;6;348;F;8
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;5;300;M;1
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;3;264;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;4;307;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;4;329;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;5;262;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;5;272;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;5;280;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;5;291;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;5;297;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;5;314;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;290;3;282;M;5
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;3;352;F;3
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;3;375;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;4;378;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;4;385;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;4;392;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;5;345;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;5;351;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;5;431;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;3;401;F;8
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;5;281;M;3
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;4;310;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;4;311;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;4;362;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;5;286;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;5;309;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;5;367;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;300;6;320;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;310;10;314;F;3
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;310;3;434;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;310;4;373;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;310;5;315;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;310;5;398;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;310;5;402;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;310;5;468;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;310;8;409;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;310;5;320;M;3
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;310;5;349;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;310;6;410;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;3;455;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;3;462;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;4;357;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;4;396;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;5;392;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;5;409;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;5;416;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;5;430;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;5;434;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;6;381;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;6;460;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;10;403;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;3;431;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;5;367;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;5;421;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;320;5;434;M;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;330;5;419;F;3
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;330;3;446;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;330;4;441;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;330;4;503;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;330;4;504;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;330;4;530;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;330;5;469;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;330;5;492;F;4
2008-11-24;2008;4;11;Checked;10720;720;V;RACKAPUTT E;0;0;9;8;25;4059;40G4;51;330;5;495;F;4
